airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK,Bangalore,Morning,1,Morning,Chennai,Business,26.33,21,44280
AirAsia,I5,Mumbai,Night,1,Morning,Chennai,Economy,11.17,34,1890
Vistara,UK,Bangalore,Evening,1,Night,Delhi,Business,4.58,39,62793
Air_India,AI,Bangalore,Morning,2,Night,Hyderabad,Economy,35.75,38,8526
Air_India,AI,Kolkata,Afternoon,1,Afternoon,Mumbai,Economy,24.33,39,6600
Air_India,AI,Delhi,Evening,1,Early_Morning,Hyderabad,Economy,11.25,32,4209
Vistara,UK,Hyderabad,Night,1,Morning,Bangalore,Business,13.17,40,38099
Indigo,6E,Bangalore,Early_Morning,2,Afternoon,Kolkata,Economy,7.75,33,4477
Vistara,UK,Kolkata,Morning,2,Evening,Bangalore,Economy,9.25,30,11346
AirAsia,I5,Chennai,Morning,2,Night,Delhi,Economy,13.5,28,2477
Vistara,UK,Delhi,Afternoon,1,Night,Chennai,Business,8.75,39,45672
Vistara,UK,Kolkata,Evening,1,Morning,Chennai,Business,18.25,16,55502
Vistara,UK,Delhi,Evening,1,Afternoon,Hyderabad,Business,19.5,37,47217
SpiceJet,SG,Delhi,Afternoon,1,Afternoon,Mumbai,Economy,21.08,31,3977
Indigo,6E,Mumbai,Early_Morning,1,Afternoon,Chennai,Economy,8.25,32,1890
Air_India,AI,Delhi,Morning,1,Afternoon,Kolkata,Economy,28.08,39,4385
SpiceJet,SG,Kolkata,Night,1,Night,Mumbai,Economy,26.17,18,6276
Air_India,AI,Mumbai,Morning,2,Night,Hyderabad,Economy,12.42,47,5250
Air_India,AI,Mumbai,Early_Morning,1,Night,Kolkata,Economy,15.25,45,4556
Vistara,UK,Chennai,Night,1,Morning,Delhi,Economy,14.5,40,5606
Air_India,AI,Chennai,Evening,0,Evening,Mumbai,Economy,2.17,2,15648
Air_India,AI,Delhi,Night,2,Night,Kolkata,Economy,26.42,26,10052
Indigo,6E,Delhi,Evening,1,Night,Bangalore,Economy,5.92,49,4514
Vistara,UK,Kolkata,Night,1,Early_Morning,Bangalore,Business,11.25,18,52287
Air_India,AI,Kolkata,Afternoon,1,Late_Night,Bangalore,Business,8.67,25,60978
Air_India,AI,Kolkata,Morning,1,Early_Morning,Bangalore,Economy,22.5,49,5135
Vistara,UK,Kolkata,Night,1,Evening,Bangalore,Business,20.58,31,60978
Vistara,UK,Hyderabad,Morning,2,Evening,Bangalore,Economy,8.92,37,6427
Indigo,6E,Mumbai,Morning,1,Afternoon,Chennai,Economy,4.33,44,1890
Indigo,6E,Kolkata,Early_Morning,0,Early_Morning,Delhi,Economy,2.5,21,3999
Vistara,UK,Delhi,Evening,1,Morning,Mumbai,Economy,15.58,37,5040
Air_India,AI,Bangalore,Evening,1,Evening,Delhi,Economy,24.17,8,10744
Indigo,6E,Hyderabad,Evening,0,Night,Mumbai,Economy,1.5,39,3096
GO_FIRST,G8,Kolkata,Evening,1,Night,Delhi,Economy,7.08,24,6488
SpiceJet,SG,Chennai,Early_Morning,0,Morning,Mumbai,Economy,1.92,6,5881
GO_FIRST,G8,Hyderabad,Early_Morning,1,Evening,Delhi,Economy,10.83,8,6132
Vistara,UK,Bangalore,Early_Morning,1,Evening,Mumbai,Business,8.5,37,54684
GO_FIRST,G8,Delhi,Night,1,Early_Morning,Mumbai,Economy,11.25,15,5954
Vistara,UK,Hyderabad,Evening,1,Night,Delhi,Economy,5.25,6,11488
Vistara,UK,Bangalore,Night,1,Night,Chennai,Economy,25.58,15,10233
Vistara,UK,Delhi,Early_Morning,1,Evening,Kolkata,Economy,13.92,49,6578
Indigo,6E,Hyderabad,Afternoon,1,Evening,Bangalore,Economy,4.67,48,3374
Vistara,UK,Mumbai,Night,1,Morning,Kolkata,Business,11.67,31,80077
Air_India,AI,Bangalore,Evening,1,Morning,Kolkata,Business,15.17,21,60508
Air_India,AI,Mumbai,Morning,1,Morning,Chennai,Economy,22.92,19,4417
Vistara,UK,Bangalore,Morning,1,Evening,Hyderabad,Economy,8.42,35,6262
Vistara,UK,Delhi,Evening,1,Afternoon,Mumbai,Economy,20.83,37,5227
Vistara,UK,Chennai,Morning,1,Night,Hyderabad,Economy,10.17,44,7709
Vistara,UK,Mumbai,Morning,1,Night,Hyderabad,Business,11.0,17,58125
Air_India,AI,Mumbai,Afternoon,1,Morning,Bangalore,Economy,17.33,6,9201
Air_India,AI,Kolkata,Early_Morning,1,Night,Chennai,Economy,16.67,48,4969
AirAsia,I5,Kolkata,Night,1,Morning,Bangalore,Economy,11.0,23,3862
Air_India,AI,Delhi,Evening,1,Evening,Mumbai,Business,24.83,30,50969
SpiceJet,SG,Kolkata,Night,1,Morning,Mumbai,Economy,10.75,39,6099
Air_India,AI,Bangalore,Night,1,Afternoon,Chennai,Business,15.67,27,60396
GO_FIRST,G8,Kolkata,Early_Morning,0,Morning,Delhi,Economy,2.5,12,6488
Vistara,UK,Delhi,Evening,1,Night,Mumbai,Economy,4.42,43,4381
GO_FIRST,G8,Kolkata,Evening,0,Evening,Bangalore,Economy,2.58,30,3860
Air_India,AI,Bangalore,Early_Morning,1,Evening,Delhi,Business,11.5,40,42521
Vistara,UK,Delhi,Early_Morning,0,Early_Morning,Mumbai,Economy,2.17,7,5955
Vistara,UK,Bangalore,Evening,1,Evening,Delhi,Economy,24.83,8,13938
Vistara,UK,Bangalore,Morning,1,Evening,Hyderabad,Economy,8.42,31,6892
Indigo,6E,Chennai,Morning,0,Morning,Mumbai,Economy,1.92,32,3572
GO_FIRST,G8,Hyderabad,Night,1,Early_Morning,Mumbai,Economy,11.67,35,9580
Vistara,UK,Mumbai,Afternoon,1,Evening,Delhi,Economy,4.5,5,16863
Vistara,UK,Chennai,Early_Morning,1,Night,Mumbai,Business,14.33,26,64113
Vistara,UK,Bangalore,Early_Morning,1,Night,Delhi,Business,14.0,43,57081
Air_India,AI,Kolkata,Night,1,Morning,Bangalore,Economy,12.42,32,6633
Vistara,UK,Kolkata,Evening,1,Afternoon,Mumbai,Economy,19.25,11,12210
SpiceJet,SG,Chennai,Night,1,Night,Delhi,Economy,23.58,49,5730
Vistara,UK,Mumbai,Early_Morning,1,Night,Chennai,Business,13.75,43,57453
Vistara,UK,Chennai,Morning,1,Night,Delhi,Economy,13.25,36,4971
Indigo,6E,Bangalore,Afternoon,0,Evening,Hyderabad,Economy,1.67,4,4338
Vistara,UK,Bangalore,Evening,1,Evening,Kolkata,Business,24.75,11,62188
Air_India,AI,Bangalore,Evening,1,Morning,Mumbai,Business,17.42,3,55804
Vistara,UK,Kolkata,Early_Morning,1,Night,Chennai,Business,15.58,11,55983
Indigo,6E,Chennai,Afternoon,1,Night,Delhi,Economy,7.67,10,7877
Air_India,AI,Hyderabad,Afternoon,1,Night,Mumbai,Business,8.25,32,45883
Vistara,UK,Mumbai,Early_Morning,1,Afternoon,Delhi,Business,5.67,27,53152
AirAsia,I5,Chennai,Evening,2,Late_Night,Delhi,Economy,8.5,38,2477
Vistara,UK,Kolkata,Early_Morning,1,Night,Hyderabad,Business,15.75,36,52175
AirAsia,I5,Kolkata,Evening,2,Afternoon,Delhi,Economy,18.33,35,3014
Vistara,UK,Kolkata,Morning,2,Evening,Chennai,Economy,33.67,6,21335
AirAsia,I5,Mumbai,Early_Morning,1,Night,Kolkata,Economy,15.83,45,2836
Indigo,6E,Mumbai,Afternoon,0,Afternoon,Hyderabad,Economy,1.33,5,4263
AirAsia,I5,Chennai,Evening,1,Late_Night,Kolkata,Economy,9.5,30,2361
SpiceJet,SG,Delhi,Evening,0,Night,Mumbai,Economy,2.17,40,2456
Vistara,UK,Bangalore,Evening,1,Morning,Delhi,Business,12.17,28,42521
Air_India,AI,Hyderabad,Early_Morning,1,Morning,Mumbai,Economy,25.58,39,3288
Indigo,6E,Mumbai,Evening,1,Night,Kolkata,Economy,6.58,29,5530
Vistara,UK,Delhi,Morning,1,Night,Chennai,Economy,12.75,10,11625
Air_India,AI,Mumbai,Afternoon,1,Morning,Hyderabad,Business,18.5,30,45693
Vistara,UK,Hyderabad,Night,0,Night,Mumbai,Economy,1.42,20,3646
Vistara,UK,Bangalore,Morning,1,Evening,Kolkata,Business,8.08,47,67094
GO_FIRST,G8,Chennai,Afternoon,0,Afternoon,Mumbai,Economy,1.92,29,3000
Air_India,AI,Chennai,Night,1,Evening,Hyderabad,Business,23.0,28,51345
Air_India,AI,Hyderabad,Early_Morning,1,Afternoon,Delhi,Economy,6.92,5,15793
Vistara,UK,Mumbai,Afternoon,0,Afternoon,Delhi,Economy,2.08,31,2339
Air_India,AI,Bangalore,Afternoon,1,Night,Mumbai,Business,8.83,44,54684
Indigo,6E,Kolkata,Morning,1,Evening,Mumbai,Economy,4.67,4,11188
Vistara,UK,Hyderabad,Morning,1,Night,Mumbai,Business,10.92,21,60555
Vistara,UK,Hyderabad,Early_Morning,1,Night,Mumbai,Economy,14.75,40,6341
Vistara,UK,Mumbai,Morning,1,Night,Hyderabad,Economy,11.0,49,3971
Indigo,6E,Kolkata,Morning,0,Morning,Hyderabad,Economy,2.25,40,2603
Indigo,6E,Mumbai,Night,1,Late_Night,Hyderabad,Economy,3.42,29,5361
Vistara,UK,Mumbai,Afternoon,1,Night,Kolkata,Business,10.33,33,59805
Vistara,UK,Bangalore,Evening,1,Evening,Kolkata,Business,24.92,31,51817
Vistara,UK,Hyderabad,Early_Morning,1,Evening,Mumbai,Economy,8.83,31,8133
SpiceJet,SG,Delhi,Evening,0,Night,Hyderabad,Economy,2.17,22,2727
Vistara,UK,Bangalore,Morning,1,Night,Hyderabad,Business,13.17,11,56588
Vistara,UK,Bangalore,Night,1,Morning,Mumbai,Economy,14.42,17,6568
Vistara,UK,Mumbai,Night,1,Morning,Delhi,Economy,12.75,43,4909
Vistara,UK,Mumbai,Early_Morning,0,Morning,Bangalore,Business,1.83,16,20684
Indigo,6E,Kolkata,Afternoon,1,Night,Delhi,Economy,5.42,22,4663
AirAsia,I5,Mumbai,Afternoon,1,Night,Delhi,Economy,9.17,21,2336
GO_FIRST,G8,Chennai,Early_Morning,1,Afternoon,Delhi,Economy,7.17,24,4827
Air_India,AI,Hyderabad,Evening,1,Afternoon,Kolkata,Business,22.25,18,51707
Vistara,UK,Kolkata,Night,1,Night,Chennai,Economy,26.33,30,5910
Air_India,AI,Mumbai,Night,0,Night,Kolkata,Business,2.75,9,31436
Air_India,AI,Chennai,Afternoon,1,Night,Delhi,Economy,32.5,49,5601
GO_FIRST,G8,Chennai,Afternoon,0,Afternoon,Mumbai,Economy,1.92,44,3000
AirAsia,I5,Hyderabad,Night,1,Early_Morning,Mumbai,Economy,9.08,23,2250
GO_FIRST,G8,Hyderabad,Night,1,Morning,Mumbai,Economy,10.83,11,4452
Air_India,AI,Kolkata,Morning,2,Evening,Mumbai,Economy,30.0,15,11618
Vistara,UK,Delhi,Evening,1,Evening,Bangalore,Economy,24.0,3,20445
Vistara,UK,Chennai,Afternoon,1,Morning,Bangalore,Economy,20.33,40,4755
SpiceJet,SG,Mumbai,Early_Morning,0,Morning,Kolkata,Economy,2.67,16,4715
AirAsia,I5,Delhi,Afternoon,1,Late_Night,Mumbai,Economy,14.08,19,7419
Air_India,AI,Hyderabad,Night,1,Night,Mumbai,Business,25.33,3,47540
Vistara,UK,Chennai,Early_Morning,1,Evening,Mumbai,Business,12.17,27,57393
Air_India,AI,Mumbai,Morning,1,Night,Delhi,Business,11.92,21,39847
AirAsia,I5,Hyderabad,Night,0,Night,Bangalore,Economy,1.08,13,4454
Indigo,6E,Delhi,Night,1,Early_Morning,Mumbai,Economy,10.0,47,2410
Vistara,UK,Mumbai,Night,1,Night,Chennai,Economy,24.0,15,8687
GO_FIRST,G8,Kolkata,Evening,2,Late_Night,Chennai,Economy,8.75,29,14861
GO_FIRST,G8,Kolkata,Morning,1,Evening,Delhi,Economy,9.58,43,6512
Vistara,UK,Chennai,Early_Morning,1,Night,Mumbai,Economy,13.17,18,5037
Vistara,UK,Mumbai,Night,1,Evening,Chennai,Business,18.42,28,61933
Vistara,UK,Delhi,Night,1,Evening,Kolkata,Economy,19.0,11,13830
Vistara,UK,Hyderabad,Afternoon,1,Night,Kolkata,Economy,9.83,26,9901
SpiceJet,SG,Kolkata,Evening,1,Afternoon,Hyderabad,Economy,18.5,41,6837
Indigo,6E,Hyderabad,Afternoon,1,Evening,Mumbai,Economy,7.17,5,15480
GO_FIRST,G8,Mumbai,Night,1,Afternoon,Bangalore,Economy,15.17,46,7332
Air_India,AI,Mumbai,Morning,1,Night,Delhi,Business,11.08,30,53152
Indigo,6E,Delhi,Afternoon,1,Evening,Kolkata,Economy,6.33,38,5719
Air_India,AI,Mumbai,Early_Morning,0,Morning,Kolkata,Economy,2.67,20,3707
Air_India,AI,Mumbai,Early_Morning,1,Afternoon,Bangalore,Economy,8.58,23,3623
Indigo,6E,Hyderabad,Evening,1,Night,Bangalore,Economy,5.58,40,1755
GO_FIRST,G8,Delhi,Evening,1,Early_Morning,Mumbai,Economy,12.33,5,5954
Indigo,6E,Delhi,Afternoon,1,Night,Hyderabad,Economy,8.08,27,5399
Vistara,UK,Delhi,Evening,1,Morning,Kolkata,Economy,16.92,24,6578
Vistara,UK,Bangalore,Morning,1,Night,Delhi,Economy,15.42,5,16276
Vistara,UK,Kolkata,Morning,1,Evening,Mumbai,Business,6.25,25,60351
Air_India,AI,Bangalore,Early_Morning,1,Evening,Delhi,Economy,11.5,37,4294
Vistara,UK,Bangalore,Afternoon,1,Night,Delhi,Economy,8.33,21,11385
GO_FIRST,G8,Bangalore,Morning,1,Evening,Delhi,Economy,8.92,14,7487
GO_FIRST,G8,Delhi,Evening,1,Early_Morning,Chennai,Economy,12.0,10,7426
Indigo,6E,Delhi,Afternoon,0,Afternoon,Chennai,Economy,2.92,49,6939
SpiceJet,SG,Kolkata,Evening,1,Night,Bangalore,Economy,27.17,36,6337
Vistara,UK,Bangalore,Night,1,Morning,Kolkata,Economy,12.0,11,10491
AirAsia,I5,Kolkata,Night,1,Afternoon,Delhi,Economy,16.5,16,3911
Vistara,UK,Hyderabad,Afternoon,1,Evening,Bangalore,Economy,4.83,39,5441
Vistara,UK,Chennai,Early_Morning,0,Morning,Delhi,Business,2.83,7,27792
Indigo,6E,Chennai,Evening,1,Late_Night,Mumbai,Economy,8.75,10,8717
Vistara,UK,Mumbai,Afternoon,2,Night,Chennai,Business,10.5,2,73951
SpiceJet,SG,Delhi,Evening,1,Morning,Bangalore,Economy,16.67,13,13515
Indigo,6E,Mumbai,Afternoon,1,Night,Chennai,Economy,9.42,47,1890
Air_India,AI,Delhi,Evening,1,Morning,Mumbai,Economy,13.67,45,4161
Air_India,AI,Mumbai,Night,1,Night,Bangalore,Economy,25.5,44,3885
Air_India,AI,Bangalore,Late_Night,1,Evening,Delhi,Economy,15.33,29,5906
Indigo,6E,Kolkata,Morning,1,Afternoon,Delhi,Economy,6.67,8,6489
GO_FIRST,G8,Bangalore,Morning,0,Morning,Mumbai,Economy,1.67,32,2201
Vistara,UK,Kolkata,Morning,1,Night,Delhi,Business,13.33,44,84756
GO_FIRST,G8,Hyderabad,Morning,1,Evening,Mumbai,Economy,6.25,45,4165
Air_India,AI,Chennai,Early_Morning,1,Evening,Mumbai,Business,13.83,31,49553
Air_India,AI,Bangalore,Evening,1,Afternoon,Chennai,Economy,18.83,31,6024
Vistara,UK,Bangalore,Evening,1,Early_Morning,Hyderabad,Business,12.83,37,37985
Vistara,UK,Kolkata,Evening,1,Evening,Hyderabad,Economy,22.25,40,5760
Vistara,UK,Bangalore,Early_Morning,1,Evening,Kolkata,Business,10.08,17,60508
Air_India,AI,Bangalore,Afternoon,1,Night,Chennai,Business,8.5,44,44682
Vistara,UK,Hyderabad,Evening,1,Night,Mumbai,Business,5.17,11,45995
Air_India,AI,Hyderabad,Night,1,Evening,Delhi,Business,21.08,26,39499
Vistara,UK,Kolkata,Morning,1,Night,Mumbai,Business,11.75,33,70431
Vistara,UK,Hyderabad,Night,1,Night,Chennai,Economy,25.5,7,8641
Indigo,6E,Mumbai,Evening,0,Evening,Chennai,Economy,1.92,49,3000
Air_India,AI,Mumbai,Afternoon,1,Night,Chennai,Economy,7.58,36,4417
Air_India,AI,Mumbai,Early_Morning,1,Evening,Kolkata,Economy,11.17,9,11508
Air_India,AI,Bangalore,Morning,1,Evening,Hyderabad,Business,8.92,13,56476
AirAsia,I5,Delhi,Early_Morning,1,Afternoon,Bangalore,Economy,10.33,13,7423
Indigo,6E,Chennai,Evening,1,Night,Hyderabad,Economy,4.42,42,1966
Air_India,AI,Chennai,Evening,1,Afternoon,Mumbai,Economy,20.42,27,7427
Indigo,6E,Delhi,Morning,0,Afternoon,Mumbai,Economy,2.33,7,5955
Air_India,AI,Hyderabad,Night,1,Night,Bangalore,Business,23.25,37,56590
Indigo,6E,Bangalore,Early_Morning,1,Afternoon,Mumbai,Economy,6.25,8,5178
Air_India,AI,Bangalore,Evening,1,Night,Hyderabad,Economy,26.58,21,7899
SpiceJet,SG,Delhi,Morning,1,Morning,Bangalore,Economy,21.5,49,6741
Vistara,UK,Mumbai,Early_Morning,1,Night,Bangalore,Business,12.92,13,69168
Air_India,AI,Mumbai,Evening,1,Morning,Chennai,Business,13.92,22,49613
Air_India,AI,Hyderabad,Early_Morning,1,Night,Mumbai,Economy,14.08,25,5409
Vistara,UK,Chennai,Night,1,Morning,Mumbai,Economy,14.08,22,5037
Vistara,UK,Mumbai,Morning,1,Night,Chennai,Business,11.5,43,64173
Vistara,UK,Kolkata,Morning,1,Night,Hyderabad,Economy,10.67,43,9371
Vistara,UK,Mumbai,Evening,0,Night,Delhi,Business,2.17,12,36700
Air_India,AI,Hyderabad,Evening,1,Afternoon,Kolkata,Business,22.25,9,51707
Vistara,UK,Chennai,Early_Morning,2,Evening,Bangalore,Economy,10.83,14,15794
Indigo,6E,Kolkata,Early_Morning,0,Morning,Hyderabad,Economy,2.25,7,12054
Vistara,UK,Mumbai,Afternoon,0,Evening,Bangalore,Economy,1.75,39,2074
Vistara,UK,Bangalore,Early_Morning,1,Evening,Hyderabad,Economy,10.33,9,15394
Vistara,UK,Mumbai,Night,1,Morning,Delhi,Business,12.75,12,51372
Vistara,UK,Bangalore,Evening,1,Evening,Kolkata,Business,22.42,15,51817
Air_India,AI,Delhi,Evening,0,Evening,Mumbai,Economy,2.0,44,2476
Air_India,AI,Delhi,Evening,1,Morning,Mumbai,Economy,15.25,34,6181
Vistara,UK,Bangalore,Night,1,Afternoon,Hyderabad,Economy,15.42,24,10802
Vistara,UK,Kolkata,Evening,1,Morning,Delhi,Business,16.08,14,68303
Vistara,UK,Bangalore,Evening,1,Evening,Chennai,Economy,24.92,15,7701
Vistara,UK,Kolkata,Evening,1,Afternoon,Hyderabad,Economy,17.83,41,5632
Air_India,AI,Delhi,Afternoon,1,Evening,Bangalore,Economy,27.75,34,5504
Air_India,AI,Hyderabad,Night,1,Night,Delhi,Economy,23.83,19,6128
AirAsia,I5,Delhi,Morning,2,Night,Kolkata,Economy,11.5,26,2480
Air_India,AI,Bangalore,Early_Morning,2,Afternoon,Kolkata,Economy,32.08,5,11283
Indigo,6E,Hyderabad,Early_Morning,1,Afternoon,Kolkata,Economy,9.0,16,10116
SpiceJet,SG,Bangalore,Early_Morning,1,Night,Kolkata,Economy,13.33,9,5177
Vistara,UK,Bangalore,Early_Morning,1,Night,Mumbai,Business,15.83,25,54684
Indigo,6E,Kolkata,Late_Night,1,Morning,Hyderabad,Economy,7.75,4,12632
Air_India,AI,Hyderabad,Early_Morning,0,Early_Morning,Chennai,Economy,1.5,5,4453
Vistara,UK,Mumbai,Early_Morning,1,Afternoon,Delhi,Economy,7.17,48,6122
SpiceJet,SG,Kolkata,Night,0,Night,Bangalore,Economy,2.67,20,4387
Vistara,UK,Chennai,Early_Morning,1,Night,Bangalore,Economy,13.92,49,4755
GO_FIRST,G8,Bangalore,Evening,1,Late_Night,Chennai,Economy,8.0,43,3336
SpiceJet,SG,Chennai,Night,0,Night,Mumbai,Economy,2.0,19,3150
Vistara,UK,Bangalore,Morning,1,Night,Delhi,Business,13.42,39,57081
Indigo,6E,Mumbai,Early_Morning,1,Afternoon,Kolkata,Economy,7.08,15,9776
Vistara,UK,Hyderabad,Early_Morning,1,Night,Mumbai,Economy,14.42,26,5060
Vistara,UK,Hyderabad,Afternoon,1,Morning,Bangalore,Business,21.83,44,43811
Vistara,UK,Bangalore,Evening,1,Morning,Chennai,Business,12.92,15,44280
Indigo,6E,Hyderabad,Morning,1,Afternoon,Bangalore,Economy,5.75,24,3072
Vistara,UK,Chennai,Night,1,Morning,Hyderabad,Business,12.58,13,51457
Vistara,UK,Kolkata,Night,1,Evening,Bangalore,Business,20.58,40,60978
AirAsia,I5,Chennai,Night,1,Morning,Hyderabad,Economy,10.17,26,1550
Air_India,AI,Mumbai,Afternoon,1,Afternoon,Bangalore,Economy,20.92,19,6502
Vistara,UK,Hyderabad,Night,1,Morning,Delhi,Economy,12.08,10,10438
Vistara,UK,Delhi,Evening,0,Evening,Bangalore,Business,2.75,48,32859
Vistara,UK,Mumbai,Evening,0,Night,Hyderabad,Business,1.58,7,17604
Vistara,UK,Hyderabad,Afternoon,1,Night,Chennai,Economy,10.17,22,6287
Vistara,UK,Mumbai,Afternoon,1,Morning,Chennai,Business,18.17,44,61933
Indigo,6E,Bangalore,Morning,1,Afternoon,Mumbai,Economy,5.75,34,3012
Vistara,UK,Kolkata,Morning,1,Night,Delhi,Business,10.25,39,68303
GO_FIRST,G8,Hyderabad,Early_Morning,1,Morning,Mumbai,Economy,6.42,21,3423
Indigo,6E,Chennai,Night,0,Late_Night,Mumbai,Economy,2.08,37,3000
Indigo,6E,Hyderabad,Evening,1,Night,Bangalore,Economy,4.42,47,1755
Air_India,AI,Kolkata,Afternoon,1,Morning,Chennai,Economy,21.92,5,23289
Air_India,AI,Mumbai,Evening,1,Night,Delhi,Business,7.17,3,56069
GO_FIRST,G8,Mumbai,Early_Morning,1,Afternoon,Bangalore,Economy,8.0,17,5102
Vistara,UK,Chennai,Early_Morning,1,Night,Delhi,Business,16.0,42,57920
Vistara,UK,Mumbai,Early_Morning,1,Night,Bangalore,Economy,14.42,12,15822
Indigo,6E,Hyderabad,Late_Night,0,Early_Morning,Kolkata,Economy,2.17,49,4558
Air_India,AI,Bangalore,Early_Morning,1,Evening,Mumbai,Economy,11.83,6,9277
Vistara,UK,Hyderabad,Afternoon,1,Night,Delhi,Economy,7.75,34,5866
Vistara,UK,Bangalore,Early_Morning,1,Night,Hyderabad,Economy,15.92,39,6133
Air_India,AI,Delhi,Evening,1,Afternoon,Mumbai,Business,18.92,25,32646
Air_India,AI,Kolkata,Night,1,Morning,Hyderabad,Economy,15.42,24,4724
Air_India,AI,Delhi,Morning,1,Afternoon,Kolkata,Economy,28.17,45,4385
Vistara,UK,Hyderabad,Early_Morning,1,Evening,Mumbai,Economy,8.83,14,15204
Air_India,AI,Kolkata,Morning,1,Evening,Chennai,Economy,8.58,19,5915
Vistara,UK,Delhi,Evening,1,Morning,Mumbai,Business,18.33,24,40945
Air_India,AI,Bangalore,Evening,1,Night,Mumbai,Economy,27.42,1,9277
Air_India,AI,Chennai,Morning,1,Night,Mumbai,Economy,12.25,30,5617
Vistara,UK,Chennai,Early_Morning,1,Evening,Mumbai,Business,12.17,29,57393
Air_India,AI,Kolkata,Morning,1,Night,Mumbai,Economy,11.17,43,5523
Air_India,AI,Kolkata,Night,1,Evening,Mumbai,Business,21.5,25,50271
Vistara,UK,Bangalore,Morning,1,Evening,Hyderabad,Business,7.25,28,56588
Air_India,AI,Delhi,Afternoon,1,Morning,Chennai,Economy,20.42,18,3988
Air_India,AI,Bangalore,Early_Morning,1,Night,Mumbai,Economy,16.33,42,3699
Vistara,UK,Delhi,Morning,1,Morning,Bangalore,Economy,22.42,16,3357
GO_FIRST,G8,Delhi,Early_Morning,1,Night,Chennai,Economy,14.33,14,7426
Vistara,UK,Kolkata,Night,1,Evening,Bangalore,Economy,20.58,11,11675
Air_India,AI,Bangalore,Early_Morning,1,Night,Chennai,Business,17.42,18,60396
GO_FIRST,G8,Delhi,Afternoon,1,Night,Chennai,Economy,6.83,13,7426
SpiceJet,SG,Delhi,Evening,1,Morning,Mumbai,Economy,15.25,33,3371
Vistara,UK,Delhi,Morning,1,Afternoon,Bangalore,Business,4.83,44,48234
Indigo,6E,Bangalore,Afternoon,1,Night,Hyderabad,Economy,6.08,31,2438
Vistara,UK,Mumbai,Morning,1,Night,Bangalore,Business,11.67,42,69168
Vistara,UK,Kolkata,Morning,1,Night,Bangalore,Economy,10.17,9,16359
Air_India,AI,Delhi,Night,2,Night,Hyderabad,Economy,24.33,21,8456
Vistara,UK,Kolkata,Morning,1,Night,Hyderabad,Business,12.67,36,52175
Air_India,AI,Kolkata,Morning,1,Afternoon,Delhi,Economy,5.25,32,6354
Indigo,6E,Kolkata,Morning,1,Evening,Hyderabad,Economy,8.42,30,6489
AirAsia,I5,Mumbai,Afternoon,1,Evening,Hyderabad,Economy,4.67,18,2105
Air_India,AI,Delhi,Early_Morning,1,Morning,Kolkata,Economy,29.17,15,15254
Vistara,UK,Chennai,Morning,1,Night,Mumbai,Business,12.08,29,49553
SpiceJet,SG,Mumbai,Afternoon,1,Night,Kolkata,Economy,6.58,9,7412
Air_India,AI,Hyderabad,Night,1,Evening,Bangalore,Economy,20.25,28,4054
Vistara,UK,Chennai,Afternoon,1,Afternoon,Hyderabad,Business,23.75,11,41064
AirAsia,I5,Chennai,Evening,1,Night,Kolkata,Economy,5.0,37,2361
Indigo,6E,Delhi,Morning,1,Evening,Chennai,Economy,6.67,26,3684
Air_India,AI,Bangalore,Evening,0,Night,Hyderabad,Economy,1.42,22,1977
GO_FIRST,G8,Delhi,Evening,1,Morning,Hyderabad,Economy,15.25,5,5954
Vistara,UK,Delhi,Afternoon,1,Night,Mumbai,Economy,6.0,3,23228
Air_India,AI,Delhi,Morning,2,Early_Morning,Chennai,Economy,20.33,33,6958
Vistara,UK,Mumbai,Night,1,Evening,Hyderabad,Economy,21.17,37,4779
Vistara,UK,Chennai,Morning,1,Evening,Hyderabad,Business,6.25,20,51457
Air_India,AI,Mumbai,Evening,1,Night,Delhi,Economy,5.33,30,5985
Indigo,6E,Hyderabad,Night,1,Early_Morning,Kolkata,Economy,8.75,33,4210
Vistara,UK,Hyderabad,Morning,1,Evening,Kolkata,Economy,8.33,9,12524
Vistara,UK,Hyderabad,Early_Morning,1,Night,Mumbai,Business,15.0,45,66155
Vistara,UK,Bangalore,Early_Morning,1,Night,Mumbai,Business,13.25,8,77196
Vistara,UK,Hyderabad,Night,1,Morning,Chennai,Business,14.25,15,45189
GO_FIRST,G8,Mumbai,Evening,1,Night,Bangalore,Economy,5.5,28,5102
Vistara,UK,Hyderabad,Morning,1,Night,Mumbai,Economy,11.67,3,16003
Vistara,UK,Kolkata,Evening,1,Morning,Mumbai,Business,16.42,23,64831
Air_India,AI,Delhi,Afternoon,1,Morning,Kolkata,Economy,18.33,25,5276
Air_India,AI,Bangalore,Evening,1,Evening,Chennai,Economy,26.17,3,18094
GO_FIRST,G8,Hyderabad,Early_Morning,1,Night,Mumbai,Economy,14.25,33,5865
Vistara,UK,Hyderabad,Night,1,Morning,Bangalore,Economy,13.17,24,5441
Air_India,AI,Kolkata,Evening,0,Night,Hyderabad,Economy,2.25,20,3171
Air_India,AI,Bangalore,Evening,1,Morning,Chennai,Business,15.08,39,60396
GO_FIRST,G8,Mumbai,Afternoon,0,Evening,Bangalore,Economy,1.58,19,2124
Vistara,UK,Mumbai,Afternoon,1,Night,Bangalore,Economy,10.25,24,6450
Indigo,6E,Kolkata,Morning,1,Evening,Hyderabad,Economy,9.0,33,2436
